file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\exceptions\CustomResponseEntityExceptionHandler.java,com.transport.university.universitytransportsystem.exceptions.CustomResponseEntityExceptionHandler,class,36,36,0,36,15,2,0,1,105,0.0,0.0,0.0,15,0,15,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,62,15,0,0,0,0,0,0,15,0,15,0,0,0,0,32,1,0
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\exceptions\route\RouteIdException.java,com.transport.university.universitytransportsystem.exceptions.route.RouteIdException,class,1,3,2,1,1,4,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\exceptions\route\RouteIdExceptionResponse.java,com.transport.university.universitytransportsystem.exceptions.route.RouteIdExceptionResponse,class,3,4,1,3,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\model\jwt\AuthenticationRequest.java,com.transport.university.universitytransportsystem.model.jwt.AuthenticationRequest,class,6,7,1,6,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,2,0,0,0,0,8,1,0
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\UserController.java,com.transport.university.universitytransportsystem.controller.UserController,class,17,17,0,17,10,1,0,8,0,0.2857143,1.0,1.0,7,0,7,0,0,0,7,0,0,0,2,0,0,2,0,0,0,0,0,31,10,0,3,0,0,11,0,3,0,5,1,0,0,0,46,1,0
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\exceptions\stoppage\StoppageIdentifierExceptionResponse.java,com.transport.university.universitytransportsystem.exceptions.stoppage.StoppageIdentifierExceptionResponse,class,3,4,1,3,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\schedule\BusAvailabilityModifier.java,com.transport.university.universitytransportsystem.schedule.BusAvailabilityModifier,class,6,6,0,6,4,1,0,17,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,25,0,0,0,0,1,7,5,2,6,5,2,0,0,1,21,1,0
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\DriverController.java,com.transport.university.universitytransportsystem.controller.DriverController,class,10,10,0,10,4,1,0,4,0,0.0,1.0,1.0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,16,4,0,0,0,0,9,0,0,1,1,0,0,0,0,25,1,0
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\security\JWTRequestFilter.java,com.transport.university.universitytransportsystem.security.JWTRequestFilter,class,11,12,1,11,6,2,0,13,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,2,0,0,2,0,0,0,0,0,22,0,0,3,0,0,2,1,7,0,7,2,0,0,0,36,1,0
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\AnnouncementController.java,com.transport.university.universitytransportsystem.controller.AnnouncementController,class,15,15,0,15,5,1,0,5,0,0.375,1.0,1.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,19,5,0,1,0,0,9,0,1,1,3,1,0,0,0,27,1,0
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\exceptions\stuff\StuffIdExceptionResponse.java,com.transport.university.universitytransportsystem.exceptions.stuff.StuffIdExceptionResponse,class,3,4,1,3,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\exceptions\bus\BusIdException.java,com.transport.university.universitytransportsystem.exceptions.bus.BusIdException,class,1,3,2,1,1,4,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\repository\UserRolesRepo.java,com.transport.university.universitytransportsystem.repository.UserRolesRepo,interface,4,5,1,4,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\repository\FeedbackRepo.java,com.transport.university.universitytransportsystem.repository.FeedbackRepo,interface,3,4,1,3,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,1,0
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\ScheduleController.java,com.transport.university.universitytransportsystem.controller.ScheduleController,class,16,16,0,16,6,1,0,6,0,0.5,1.0,1.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,22,6,0,2,0,0,9,0,2,1,4,1,0,0,0,32,1,0
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\security\CustomUserDetailsService.java,com.transport.university.universitytransportsystem.security.CustomUserDetailsService,class,27,32,5,27,31,1,0,34,0,0.6571428,0.78571427,1.0,10,0,8,2,0,0,8,0,0,0,7,0,0,7,0,0,0,0,0,132,11,2,6,3,0,16,9,25,7,27,2,0,0,1,78,1,0
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\StuffServices.java,com.transport.university.universitytransportsystem.service.StuffServices,class,8,11,3,8,6,1,0,6,0,0.6666667,1.0,1.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,25,3,0,0,0,0,4,0,1,2,4,1,0,0,0,24,1,0
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\security\SecurityConfig.java,com.transport.university.universitytransportsystem.security.SecurityConfig,class,15,15,0,15,5,2,0,15,10,0.8,0.0,0.0,5,0,3,0,2,0,5,0,0,0,2,0,0,2,0,0,0,0,0,28,3,0,0,0,0,34,0,0,0,2,0,1,0,0,55,1,0
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\repository\RouteRepo.java,com.transport.university.universitytransportsystem.repository.RouteRepo,interface,1,2,1,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\security\JWTUtility.java,com.transport.university.universitytransportsystem.security.JWTUtility,class,5,9,4,5,18,1,0,24,30,0.7777778,0.0,0.0,9,0,5,4,0,0,5,0,0,0,2,1,0,2,0,0,1,0,2,57,14,0,0,1,1,6,3,5,2,5,1,0,0,0,52,1,0
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\RouteServices.java,com.transport.university.universitytransportsystem.service.RouteServices,class,10,13,3,10,14,1,0,12,0,0.4,1.0,1.0,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,2,51,6,2,2,1,0,9,0,7,4,8,2,0,0,0,27,1,0
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\exceptions\driver\DriverIdExceptionResponse.java,com.transport.university.universitytransportsystem.exceptions.driver.DriverIdExceptionResponse,class,3,4,1,3,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\model\Notification.java,com.transport.university.universitytransportsystem.model.Notification,class,13,19,6,13,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,4,0,0,0,0,17,1,0
C:\projects\University-Transport-System\rest-api\.mvn\wrapper\MavenWrapperDownloader.java,MavenWrapperDownloader,class,2,3,1,2,11,1,0,20,1,0.6,NaN,NaN,2,2,1,1,0,0,1,0,0,0,5,5,0,5,0,0,5,0,9,72,0,0,3,3,0,21,4,18,6,16,4,1,0,0,85,1,0
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\model\Announcement.java,com.transport.university.universitytransportsystem.model.Announcement,class,11,13,2,11,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,14,1,0
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\exceptions\route\DuplicateRouteException.java,com.transport.university.universitytransportsystem.exceptions.route.DuplicateRouteException,class,1,3,2,1,1,4,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\exceptions\schedule\ScheduleIdException.java,com.transport.university.universitytransportsystem.exceptions.schedule.ScheduleIdException,class,1,3,2,1,1,4,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\exceptions\bus\BusNumberException.java,com.transport.university.universitytransportsystem.exceptions.bus.BusNumberException,class,1,3,2,1,1,4,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\StoppageController.java,com.transport.university.universitytransportsystem.controller.StoppageController,class,16,16,0,16,9,1,0,8,0,0.33333334,1.0,1.0,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,0,0,0,28,9,0,3,0,0,13,0,2,1,4,1,0,0,0,31,1,0
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\repository\ScheduleRepo.java,com.transport.university.universitytransportsystem.repository.ScheduleRepo,interface,7,8,1,7,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\model\Route.java,com.transport.university.universitytransportsystem.model.Route,class,15,19,4,15,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,6,0,0,0,0,0,7,0,1,0,4,0,0,0,0,14,1,0
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\BusReportController.java,com.transport.university.universitytransportsystem.controller.BusReportController,class,15,15,0,15,5,1,0,5,0,0.375,1.0,1.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,20,5,0,1,0,0,12,0,1,2,3,1,0,0,0,36,1,0
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\BusReportServices.java,com.transport.university.universitytransportsystem.service.BusReportServices,class,6,7,1,6,8,1,0,6,0,0.0,1.0,1.0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,27,2,0,1,0,0,6,0,1,3,2,1,0,0,0,23,1,0
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\model\User.java,com.transport.university.universitytransportsystem.model.User,class,18,31,13,18,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,13,0,0,0,0,0,21,0,2,0,11,0,0,0,0,32,1,0
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\exceptions\route\DuplicateRouteExceptionResponse.java,com.transport.university.universitytransportsystem.exceptions.route.DuplicateRouteExceptionResponse,class,3,4,1,3,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0
