file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\RequisitionServices.java,com.transport.university.universitytransportsystem.service.RequisitionServices,getAll/0,false,34,1,1,1,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\RequisitionServices.java,com.transport.university.universitytransportsystem.service.RequisitionServices,getAllActiveRequisitions/0,false,38,2,2,1,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\RequisitionServices.java,com.transport.university.universitytransportsystem.service.RequisitionServices,get/1[java.lang.Long],false,42,2,2,1,1,2,2,6,1,0,1,2,0,0,0,0,0,0,2,0,0,1,1,0,0,0,9,1,0,false
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\RequisitionServices.java,com.transport.university.universitytransportsystem.service.RequisitionServices,saveOrUpdate/1[com.transport.university.universitytransportsystem.model.Requisition],false,29,2,3,2,1,1,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\RequisitionServices.java,com.transport.university.universitytransportsystem.service.RequisitionServices,delete/1[java.lang.Long],false,49,3,2,1,1,2,6,10,0,2,1,6,0,0,0,0,0,0,2,0,2,1,1,0,0,0,12,1,0,false
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\exceptions\feedback\FeedbackNotFoundException.java,com.transport.university.universitytransportsystem.exceptions.feedback.FeedbackNotFoundException,FeedbackNotFoundException/1[java.lang.String],true,9,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\repository\BusRepo.java,com.transport.university.universitytransportsystem.repository.BusRepo,findByNumber/1[java.lang.String],false,8,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\repository\BusRepo.java,com.transport.university.universitytransportsystem.repository.BusRepo,existsByNumber/1[java.lang.String],false,10,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\repository\RequisitionRepo.java,com.transport.university.universitytransportsystem.repository.RequisitionRepo,findByIsExpired/1[boolean],false,10,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\BusServices.java,com.transport.university.universitytransportsystem.service.BusServices,getSchedules/1[java.lang.Integer],false,82,2,2,1,1,2,3,6,1,0,1,3,0,0,0,0,0,0,2,0,0,1,1,0,0,0,11,1,0,false
