file,class,method,variable,usage
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\StoppageServices.java,com.transport.university.universitytransportsystem.service.StoppageServices,deleteStoppageById/1[java.lang.Integer],stoppageRepo,2
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\StoppageServices.java,com.transport.university.universitytransportsystem.service.StoppageServices,getAllStoppage/0,stoppageRepo,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\NotificationServices.java,com.transport.university.universitytransportsystem.service.NotificationServices,getAll/0,notificationRepo,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\NotificationServices.java,com.transport.university.universitytransportsystem.service.NotificationServices,saveOrUpdate/1[com.transport.university.universitytransportsystem.model.Notification],notificationRepo,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\NotificationServices.java,com.transport.university.universitytransportsystem.service.NotificationServices,getNotification/1[java.lang.Long],notificationRepo,2
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\NotificationController.java,com.transport.university.universitytransportsystem.controller.NotificationController,"createNotification/2[com.transport.university.universitytransportsystem.model.Notification,com.transport.university.universitytransportsystem.controller.BindingResult]",notificationServices,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\NotificationController.java,com.transport.university.universitytransportsystem.controller.NotificationController,"createNotification/2[com.transport.university.universitytransportsystem.model.Notification,com.transport.university.universitytransportsystem.controller.BindingResult]",errorService,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\NotificationController.java,com.transport.university.universitytransportsystem.controller.NotificationController,getAll/0,notificationServices,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\NotificationController.java,com.transport.university.universitytransportsystem.controller.NotificationController,getNotification/1[java.lang.Long],notificationServices,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\RequisitionController.java,com.transport.university.universitytransportsystem.controller.RequisitionController,"create/2[com.transport.university.universitytransportsystem.model.Requisition,com.transport.university.universitytransportsystem.controller.BindingResult]",requisitionServices,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\RequisitionController.java,com.transport.university.universitytransportsystem.controller.RequisitionController,"create/2[com.transport.university.universitytransportsystem.model.Requisition,com.transport.university.universitytransportsystem.controller.BindingResult]",requisitionValidator,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\RequisitionController.java,com.transport.university.universitytransportsystem.controller.RequisitionController,"create/2[com.transport.university.universitytransportsystem.model.Requisition,com.transport.university.universitytransportsystem.controller.BindingResult]",errorService,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\RequisitionController.java,com.transport.university.universitytransportsystem.controller.RequisitionController,delete/1[java.lang.Long],requisitionServices,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\RequisitionController.java,com.transport.university.universitytransportsystem.controller.RequisitionController,getAll/0,requisitionServices,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\RequisitionController.java,com.transport.university.universitytransportsystem.controller.RequisitionController,getOne/1[java.lang.Long],requisitionServices,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\RequisitionServices.java,com.transport.university.universitytransportsystem.service.RequisitionServices,getAll/0,requisitionRepo,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\RequisitionServices.java,com.transport.university.universitytransportsystem.service.RequisitionServices,getAllActiveRequisitions/0,requisitionRepo,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\RequisitionServices.java,com.transport.university.universitytransportsystem.service.RequisitionServices,get/1[java.lang.Long],requisitionRepo,2
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\RequisitionServices.java,com.transport.university.universitytransportsystem.service.RequisitionServices,saveOrUpdate/1[com.transport.university.universitytransportsystem.model.Requisition],requisitionRepo,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\RequisitionServices.java,com.transport.university.universitytransportsystem.service.RequisitionServices,saveOrUpdate/1[com.transport.university.universitytransportsystem.model.Requisition],notificationServices,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\RequisitionServices.java,com.transport.university.universitytransportsystem.service.RequisitionServices,delete/1[java.lang.Long],requisitionRepo,3
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\RequisitionServices.java,com.transport.university.universitytransportsystem.service.RequisitionServices,delete/1[java.lang.Long],busRepo,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\BusServices.java,com.transport.university.universitytransportsystem.service.BusServices,getSchedules/1[java.lang.Integer],busRepo,2
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\BusServices.java,com.transport.university.universitytransportsystem.service.BusServices,getAllBuses/0,busRepo,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\BusServices.java,com.transport.university.universitytransportsystem.service.BusServices,addNewBus/1[com.transport.university.universitytransportsystem.model.Bus],busRepo,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\BusServices.java,com.transport.university.universitytransportsystem.service.BusServices,getBusByBusId/1[java.lang.Integer],busRepo,2
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\BusServices.java,com.transport.university.universitytransportsystem.service.BusServices,"markBusAsFinishedTrip/2[java.lang.Integer,java.lang.Integer]",driverRepo,2
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\BusServices.java,com.transport.university.universitytransportsystem.service.BusServices,"markBusAsFinishedTrip/2[java.lang.Integer,java.lang.Integer]",busRepo,2
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\BusServices.java,com.transport.university.universitytransportsystem.service.BusServices,deleteBusByBusId/1[java.lang.Integer],busRepo,2
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\BusServices.java,com.transport.university.universitytransportsystem.service.BusServices,getBusReports/1[java.lang.Integer],busRepo,2
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\BusServices.java,com.transport.university.universitytransportsystem.service.BusServices,updateBus/1[com.transport.university.universitytransportsystem.model.Bus],busRepo,3
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\BusServices.java,com.transport.university.universitytransportsystem.service.BusServices,getBusByBusNumber/1[java.lang.String],busRepo,2
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\ScheduleServices.java,com.transport.university.universitytransportsystem.service.ScheduleServices,delete/1[java.lang.Long],scheduleRepo,2
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\ScheduleServices.java,com.transport.university.universitytransportsystem.service.ScheduleServices,saveOrUpdate/1[com.transport.university.universitytransportsystem.model.Schedule],notificationServices,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\ScheduleServices.java,com.transport.university.universitytransportsystem.service.ScheduleServices,saveOrUpdate/1[com.transport.university.universitytransportsystem.model.Schedule],scheduleRepo,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\ScheduleServices.java,com.transport.university.universitytransportsystem.service.ScheduleServices,getAll/0,scheduleRepo,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\ScheduleServices.java,com.transport.university.universitytransportsystem.service.ScheduleServices,get/1[java.lang.Long],scheduleRepo,2
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\validation\RequisitionValidator.java,com.transport.university.universitytransportsystem.validation.RequisitionValidator,"validate/2[java.lang.Object,com.transport.university.universitytransportsystem.validation.Errors]",userRepo,2
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\validation\RequisitionValidator.java,com.transport.university.universitytransportsystem.validation.RequisitionValidator,"validate/2[java.lang.Object,com.transport.university.universitytransportsystem.validation.Errors]",driverRepo,2
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\validation\RequisitionValidator.java,com.transport.university.universitytransportsystem.validation.RequisitionValidator,"validate/2[java.lang.Object,com.transport.university.universitytransportsystem.validation.Errors]",busRepo,2
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\validation\ScheduleValidatorServices.java,com.transport.university.universitytransportsystem.validation.ScheduleValidatorServices,validateSchedule/1[com.transport.university.universitytransportsystem.model.Schedule],driverServices,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\validation\ScheduleValidatorServices.java,com.transport.university.universitytransportsystem.validation.ScheduleValidatorServices,validateSchedule/1[com.transport.university.universitytransportsystem.model.Schedule],busServices,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\validation\ScheduleValidatorServices.java,com.transport.university.universitytransportsystem.validation.ScheduleValidatorServices,validateSchedule/1[com.transport.university.universitytransportsystem.model.Schedule],stuffServices,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\validation\ScheduleValidatorServices.java,com.transport.university.universitytransportsystem.validation.ScheduleValidatorServices,validateSchedule/1[com.transport.university.universitytransportsystem.model.Schedule],routeServices,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\DriverServices.java,com.transport.university.universitytransportsystem.service.DriverServices,getAllDriversInService/0,driverRepo,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\DriverServices.java,com.transport.university.universitytransportsystem.service.DriverServices,getDriver/1[java.lang.Integer],driverRepo,2
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\DriverServices.java,com.transport.university.universitytransportsystem.service.DriverServices,getAllDriversExService/0,driverRepo,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\DriverServices.java,com.transport.university.universitytransportsystem.service.DriverServices,getSchedules/1[java.lang.Integer],driverRepo,2
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\DriverServices.java,com.transport.university.universitytransportsystem.service.DriverServices,removerDriver/1[java.lang.Integer],driverRepo,3
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\FeedBackController.java,com.transport.university.universitytransportsystem.controller.FeedBackController,delete/1[java.lang.Long],feedBackServices,1
