file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\projects\store-pos\src\model\SalesModel.java,model.SalesModel,setTotalDueAmount/1[float],false,110,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\projects\store-pos\src\model\SalesModel.java,model.SalesModel,setPartyName/1[java.lang.String],false,86,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\projects\store-pos\src\model\SalesModel.java,model.SalesModel,setTotalPaybleAmount/1[float],false,102,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\projects\store-pos\src\model\SalesModel.java,model.SalesModel,getPartyName/0,false,50,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\projects\store-pos\src\model\SalesModel.java,model.SalesModel,getCurrency/0,false,114,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\store-pos\src\model\SalesModel.java,model.SalesModel,getTotalPaybleAmount/0,false,66,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\projects\store-pos\src\model\SalesModel.java,model.SalesModel,setInvoiceDate/1[java.lang.String],false,82,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\projects\store-pos\src\model\SalesModel.java,model.SalesModel,setTotalQuantity/1[float],false,90,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\projects\store-pos\src\model\SalesModel.java,model.SalesModel,SalesModel/0,true,26,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\projects\store-pos\src\model\SalesModel.java,model.SalesModel,getOrderId/0,false,42,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\projects\store-pos\src\model\SalesModel.java,model.SalesModel,getTotalAmount/0,false,58,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\projects\store-pos\src\model\SalesModel.java,model.SalesModel,getOtherAmount/0,false,62,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\projects\store-pos\src\model\SalesModel.java,model.SalesModel,setOtherAmount/1[float],false,98,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\projects\store-pos\src\model\SalesModel.java,model.SalesModel,"SalesModel/11[long,java.lang.String,java.lang.String,java.lang.String,float,float,float,float,float,float,float]",true,28,0,1,1,0,1,0,13,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,17,1,0,false
C:\projects\store-pos\src\model\SalesModel.java,model.SalesModel,setTotalAmount/1[float],false,94,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\projects\store-pos\src\model\SalesModel.java,model.SalesModel,getTotalDueAmount/0,false,74,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\projects\store-pos\src\model\SalesModel.java,model.SalesModel,getTaux/0,false,122,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\store-pos\src\model\SalesModel.java,model.SalesModel,getTotalQuantity/0,false,54,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\projects\store-pos\src\model\SalesModel.java,model.SalesModel,getTotalPaidAmount/0,false,70,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\projects\store-pos\src\model\SalesModel.java,model.SalesModel,setOrderId/1[long],false,78,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\projects\store-pos\src\model\SalesModel.java,model.SalesModel,getInvoiceDate/0,false,46,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\projects\store-pos\src\model\SalesModel.java,model.SalesModel,setTotalPaidAmount/1[float],false,106,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\projects\store-pos\src\model\SalesModel.java,model.SalesModel,setCurrency/1[java.lang.String],false,118,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\projects\store-pos\src\model\SalesModel.java,model.SalesModel,setTaux/1[float],false,126,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
