file,class,method,variable,usage
C:\projects\store-pos\src\controller\AddSalesReturnController.java,controller.AddSalesReturnController,save/0,item,6
C:\projects\store-pos\src\controller\AddSalesReturnController.java,controller.AddSalesReturnController,save/0,ex,1
C:\projects\store-pos\src\controller\AddSalesReturnController.java,controller.AddSalesReturnController,save/0,query,1
C:\projects\store-pos\src\controller\AddSalesReturnController.java,controller.AddSalesReturnController,save/0,record,0
C:\projects\store-pos\src\controller\AddSalesReturnController.java,controller.AddSalesReturnController,save/0,count,2
C:\projects\store-pos\src\controller\AddSalesReturnController.java,controller.AddSalesReturnController,save/0,posSequence,2
C:\projects\store-pos\src\controller\AddSalesReturnController.java,controller.AddSalesReturnController,save/0,stmt,3
C:\projects\store-pos\src\controller\AddSalesReturnController.java,controller.AddSalesReturnController,addItemInTableView/0,selectedRowNum,2
C:\projects\store-pos\src\controller\AddSalesReturnController.java,controller.AddSalesReturnController,deleteTableViewRow/0,selectedRowNum,2
C:\projects\store-pos\src\controller\AddSalesController.java,controller.AddSalesController,deleteTableViewRow/0,selectedRowNum,2
C:\projects\store-pos\src\controller\AddSalesController.java,controller.AddSalesController,searchCustomer/0,rs,2
C:\projects\store-pos\src\controller\AddSalesController.java,controller.AddSalesController,searchCustomer/0,searchText,3
C:\projects\store-pos\src\controller\AddSalesController.java,controller.AddSalesController,searchCustomer/0,ex,0
C:\projects\store-pos\src\controller\AddSalesController.java,controller.AddSalesController,searchCustomer/0,query,1
C:\projects\store-pos\src\controller\AddSalesController.java,controller.AddSalesController,searchCustomer/0,pstmt,2
C:\projects\store-pos\src\controller\AddSalesController.java,controller.AddSalesController,searchCustomer/0,filteredAutoCompletions,1
C:\projects\store-pos\src\controller\AddSalesController.java,controller.AddSalesController,searchCustomer/0,stmt,0
C:\projects\store-pos\src\controller\AddSalesController.java,controller.AddSalesController,calculateTotalAmount/0,amount,4
C:\projects\store-pos\src\controller\AddSalesController.java,controller.AddSalesController,calculateTotalAmount/0,other,2
C:\projects\store-pos\src\controller\AddSalesController.java,controller.AddSalesController,calculateTotalAmount/0,item,3
C:\projects\store-pos\src\controller\AddSalesController.java,controller.AddSalesController,calculateTotalAmount/0,quantity,3
C:\projects\store-pos\src\controller\AddSalesController.java,controller.AddSalesController,calculateTotalAmount/0,e,0
C:\projects\store-pos\src\controller\AddSalesController.java,controller.AddSalesController,calculateTotalAmount/0,accumulator,3
C:\projects\store-pos\src\controller\AddSalesController.java,controller.AddSalesController,calculateTotalAmount/0,_item,3
C:\projects\store-pos\src\controller\AddSalesController.java,controller.AddSalesController,save/0,documentDate,0
