file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\meta\SpreadsheetMetadataNameToColorSpreadsheetMetadataVisitor.java,walkingkooka.spreadsheet.meta.SpreadsheetMetadataNameToColorSpreadsheetMetadataVisitor,class,5,8,3,5,4,3,0,4,4,0.5,0.16666667,0.16666667,4,1,1,0,1,2,4,0,0,0,1,0,0,1,0,0,1,0,0,17,2,0,0,0,0,0,0,2,0,2,0,0,0,0,24,16,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatNumberParserTokenTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatNumberParserTokenTest$Anonymous1,anonymous,6,6,0,6,8,1,0,3,28,0.0,0.0,0.0,8,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,41,3,0,0,0,0,8,0,0,0,0,0,0,0,0,17,-1,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\engine\BasicSpreadsheetEngineChanges.java,walkingkooka.spreadsheet.engine.BasicSpreadsheetEngineChanges,class,20,26,6,20,76,1,0,63,1417,0.9742351,0.025287356,0.03448276,54,1,2,24,0,28,30,0,0,0,23,0,0,23,0,0,16,0,0,310,9,4,18,0,0,3,0,56,1,60,2,0,0,5,138,16,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\reference\store\SpreadsheetCellRangeStoreTesting.java,walkingkooka.spreadsheet.reference.store.SpreadsheetCellRangeStoreTesting,interface,12,15,3,12,33,1,0,43,498,0.95454544,0.028409092,0.028409092,33,1,0,0,0,33,33,0,0,0,4,0,0,0,0,4,0,0,4,123,7,0,0,0,0,20,6,15,8,16,1,0,0,19,71,1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\convert\GeneralSpreadsheetConverterBooleanStringTest.java,walkingkooka.spreadsheet.convert.GeneralSpreadsheetConverterBooleanStringTest,class,7,8,1,7,8,2,0,15,28,0.0,0.0,0.0,8,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,26,4,0,0,0,0,8,0,0,1,1,0,0,0,1,20,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatQuotedTextParserTokenTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatQuotedTextParserTokenTest$Anonymous1,anonymous,4,4,0,4,5,1,0,2,10,0.0,0.0,0.0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,5,0,0,0,0,0,0,0,0,14,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\engine\BasicSpreadsheetEngineTestCase.java,walkingkooka.spreadsheet.engine.BasicSpreadsheetEngineTestCase,class,4,17,13,4,3,1,0,1,3,0.0,0.0,0.0,3,0,2,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1025,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatSymbolParserToken.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatSymbolParserToken,class,1,24,23,1,1,3,14,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1024,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\meta\SpreadsheetMetadataPropertyNameCharacter.java,walkingkooka.spreadsheet.meta.SpreadsheetMetadataPropertyNameCharacter,class,3,11,8,3,11,2,6,10,21,0.0,0.0,0.0,7,0,0,0,0,7,7,1,4,0,0,0,0,0,0,0,0,0,5,25,5,0,0,0,0,1,1,1,1,2,1,0,0,1,48,1024,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatDecimalPointParserTokenTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatDecimalPointParserTokenTest,class,9,10,1,9,7,4,0,7,21,0.0,0.0,0.0,7,0,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,50,6,0,0,0,0,3,0,2,0,2,0,1,0,0,26,17,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\SpreadsheetDescription.java,walkingkooka.spreadsheet.SpreadsheetDescription,class,2,7,5,2,8,1,0,7,9,0.42857143,0.6,0.6,7,1,5,2,0,0,5,0,0,0,1,0,0,1,0,0,1,0,0,25,6,0,1,0,0,1,0,1,0,1,0,0,0,0,23,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\meta\SpreadsheetMetadataTestCase.java,walkingkooka.spreadsheet.meta.SpreadsheetMetadataTestCase,class,23,26,3,23,56,1,0,49,1431,0.0,0.0,0.0,54,0,42,1,0,11,53,1,51,0,0,0,0,0,0,0,0,0,8,216,7,0,2,0,0,36,2,39,15,39,1,0,0,31,117,1025,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\reference\SpreadsheetCellRange.java,walkingkooka.spreadsheet.reference.SpreadsheetCellRange,class,23,69,46,23,69,3,0,104,1498,0.9464286,0.03529412,0.03529412,56,3,35,5,0,16,51,0,0,0,3,2,0,3,0,0,3,0,19,223,52,1,2,0,2,7,7,30,11,29,1,0,0,8,179,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\meta\SpreadsheetMetadataPropertyNameDefaultYearTest.java,walkingkooka.spreadsheet.meta.SpreadsheetMetadataPropertyNameDefaultYearTest,class,4,4,0,4,6,4,0,3,15,0.0,0.0,0.0,6,0,5,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,1,3,0,0,0,0,0,0,0,16,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatAmPmParserTokenTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatAmPmParserTokenTest$Anonymous1,anonymous,4,4,0,4,5,1,0,2,10,0.0,0.0,0.0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,5,0,0,0,0,0,0,0,0,14,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\parser\SpreadsheetTimeParserTokenTest.java,walkingkooka.spreadsheet.parser.SpreadsheetTimeParserTokenTest,class,9,10,1,9,15,3,0,23,105,0.0,0.0,0.0,15,0,11,2,0,2,13,0,0,0,0,0,0,0,0,0,0,0,6,51,7,0,0,0,0,11,7,3,3,3,0,0,0,1,50,17,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\format\FractionSpreadsheetFormatterMode.java,walkingkooka.spreadsheet.format.FractionSpreadsheetFormatterMode,enum,1,2,1,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,40,0,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatFractionParserTokenTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatFractionParserTokenTest,class,8,8,0,8,7,3,0,13,21,0.0,0.0,0.0,7,0,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,71,6,0,0,0,0,4,3,6,0,6,0,1,0,0,29,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\parser\SpreadsheetMinusSymbolParserTokenTest.java,walkingkooka.spreadsheet.parser.SpreadsheetMinusSymbolParserTokenTest$Anonymous1,anonymous,4,4,0,4,5,1,0,2,10,0.0,0.0,0.0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,5,0,0,0,0,0,0,0,0,13,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\NumberSpreadsheetFormatterNormalOrScientificTest.java,walkingkooka.spreadsheet.format.NumberSpreadsheetFormatterNormalOrScientificTest,class,2,2,0,2,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\parser\SpreadsheetNotEqualsSymbolParserTokenTest.java,walkingkooka.spreadsheet.parser.SpreadsheetNotEqualsSymbolParserTokenTest,class,9,10,1,9,7,4,0,7,21,0.0,0.0,0.0,7,0,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,50,6,0,0,0,0,3,0,2,0,2,0,1,0,0,26,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatDayParserTokenTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatDayParserTokenTest,class,8,9,1,8,7,4,0,7,21,0.0,0.0,0.0,7,0,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,50,6,0,0,0,0,3,0,2,0,2,0,1,0,0,25,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\ColorSpreadsheetFormatterTest.java,walkingkooka.spreadsheet.format.ColorSpreadsheetFormatterTest$TestSpreadsheetFormatterContext,innerclass,4,4,0,4,5,2,0,4,3,0.0,0.0,0.0,3,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,11,1032,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\engine\SpreadsheetEngineExpressionEvaluationContextExpressionReferenceExpressionFunctionSpreadsheetExpressionReferenceVisitorTest.java,walkingkooka.spreadsheet.engine.SpreadsheetEngineExpressionEvaluationContextExpressionReferenceExpressionFunctionSpreadsheetExpressionReferenceVisitorTest$Anonymous3$Anonymous4$Anonymous5,anonymous,2,2,0,2,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatTextParserToken.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatTextParserToken,class,5,27,22,5,5,3,0,5,6,0.0,0.0,0.0,4,1,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2,19,2,0,1,0,0,1,0,1,0,1,1,0,0,0,32,17,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\format\parser\BasicSpreadsheetFormatParserContext.java,walkingkooka.spreadsheet.format.parser.BasicSpreadsheetFormatParserContext,class,3,6,3,3,18,1,0,11,151,0.9444444,0.33088234,0.33088234,18,0,17,1,0,0,17,0,0,0,2,1,0,1,0,1,2,0,0,59,10,0,0,0,0,0,0,2,0,2,0,0,0,0,47,16,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\reference\store\SpreadsheetExpressionReferenceStore.java,walkingkooka.spreadsheet.reference.store.SpreadsheetExpressionReferenceStore,interface,4,19,15,4,7,1,0,1,21,0.0,0.0,0.0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,70,1,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\format\NumberSpreadsheetFormatterSpreadsheetFormatParserTokenVisitorDigitMode.java,walkingkooka.spreadsheet.format.NumberSpreadsheetFormatterSpreadsheetFormatParserTokenVisitorDigitMode$Anonymous3,anonymous,2,2,0,2,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,18,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\SpreadsheetColorNameTest.java,walkingkooka.spreadsheet.format.SpreadsheetColorNameTest,class,6,6,0,6,12,1,0,2,66,0.0,0.0,0.0,12,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,42,11,0,0,0,0,7,1,4,1,4,0,0,0,0,44,17,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\format\NumberSpreadsheetFormatterSpreadsheetFormatParserTokenVisitorDigitMode.java,walkingkooka.spreadsheet.format.NumberSpreadsheetFormatterSpreadsheetFormatParserTokenVisitorDigitMode$Anonymous2,anonymous,2,2,0,2,4,1,0,1,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,2,0,0,0,0,0,0,25,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\pattern\SpreadsheetNumberParsePatternsComponentPercentTest.java,walkingkooka.spreadsheet.format.pattern.SpreadsheetNumberParsePatternsComponentPercentTest,class,6,7,1,6,9,4,0,7,36,0.0,0.0,0.0,9,0,7,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,1,32,3,0,0,0,0,8,0,2,3,2,0,0,0,0,25,17,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\format\NumberSpreadsheetFormatterSpreadsheetFormatParserTokenVisitorDigitMode.java,walkingkooka.spreadsheet.format.NumberSpreadsheetFormatterSpreadsheetFormatParserTokenVisitorDigitMode$Anonymous1,anonymous,2,2,0,2,5,1,0,1,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,2,3,0,0,1,0,0,0,27,-1,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatColorNameParserToken.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatColorNameParserToken,class,5,19,14,5,5,4,0,3,10,0.0,0.0,0.0,5,1,1,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,2,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,24,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\SpreadsheetValueVisitorTest.java,walkingkooka.spreadsheet.SpreadsheetValueVisitorTest$Anonymous18,anonymous,1,1,0,1,3,1,0,2,3,0.0,0.0,0.0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,3,0,0,0,0,0,0,0,0,10,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\pattern\SpreadsheetTimeFormatPatternSpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.pattern.SpreadsheetTimeFormatPatternSpreadsheetFormatParserTokenVisitorTest,class,3,3,0,3,3,2,0,2,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\SpreadsheetValueVisitorTest.java,walkingkooka.spreadsheet.SpreadsheetValueVisitorTest$Anonymous17,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\SpreadsheetValueVisitorTest.java,walkingkooka.spreadsheet.SpreadsheetValueVisitorTest$Anonymous16,anonymous,2,2,0,2,3,1,0,2,3,0.0,0.0,0.0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,3,0,0,0,0,0,0,0,0,13,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\SpreadsheetValueVisitorTest.java,walkingkooka.spreadsheet.SpreadsheetValueVisitorTest$Anonymous15,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\parser\SpreadsheetParenthesisOpenSymbolParserToken.java,walkingkooka.spreadsheet.parser.SpreadsheetParenthesisOpenSymbolParserToken,class,5,14,9,5,6,3,0,2,15,0.0,0.0,0.0,6,1,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,40,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\FractionSpreadsheetFormatterComponentSlashSymbolTest.java,walkingkooka.spreadsheet.format.FractionSpreadsheetFormatterComponentSlashSymbolTest,class,3,3,0,3,2,3,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\parser\SpreadsheetParentParserTokenTestCase.java,walkingkooka.spreadsheet.parser.SpreadsheetParentParserTokenTestCase,class,34,60,26,34,41,2,0,39,782,0.95296174,0.011538462,0.011538462,41,0,4,1,0,36,40,2,37,0,14,14,0,0,0,14,14,0,2,148,33,0,0,0,0,36,9,17,10,17,0,1,0,2,108,1025,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\SpreadsheetValueVisitorTest.java,walkingkooka.spreadsheet.SpreadsheetValueVisitorTest$Anonymous19,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\SpreadsheetValueVisitorTest.java,walkingkooka.spreadsheet.SpreadsheetValueVisitorTest$Anonymous21,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\SpreadsheetValueVisitorTest.java,walkingkooka.spreadsheet.SpreadsheetValueVisitorTest$Anonymous20,anonymous,2,2,0,2,3,1,0,2,3,0.0,0.0,0.0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,3,0,0,0,0,0,0,0,0,11,-1,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\meta\SpreadsheetMetadataPropertyNameDecimalSeparator.java,walkingkooka.spreadsheet.meta.SpreadsheetMetadataPropertyNameDecimalSeparator,class,3,6,3,3,4,3,0,2,6,0.0,0.0,0.0,4,1,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,1,0,0,0,0,0,0,0,0,22,16,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\SpreadsheetValueVisitorTest.java,walkingkooka.spreadsheet.SpreadsheetValueVisitorTest$Anonymous25,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\SpreadsheetValueVisitorTest.java,walkingkooka.spreadsheet.SpreadsheetValueVisitorTest$Anonymous24,anonymous,1,1,0,1,3,1,0,2,3,0.0,0.0,0.0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,3,0,0,0,0,0,0,0,0,10,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\SpreadsheetValueVisitorTest.java,walkingkooka.spreadsheet.SpreadsheetValueVisitorTest$Anonymous23,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\meta\SpreadsheetMetadataPropertyNamePercentageSymbol.java,walkingkooka.spreadsheet.meta.SpreadsheetMetadataPropertyNamePercentageSymbol,class,3,6,3,3,4,3,0,2,6,0.0,0.0,0.0,4,1,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,1,0,0,0,0,0,0,0,0,23,16,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\SpreadsheetValueVisitorTest.java,walkingkooka.spreadsheet.SpreadsheetValueVisitorTest$Anonymous22,anonymous,1,1,0,1,3,1,0,2,3,0.0,0.0,0.0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,3,0,0,0,0,0,0,0,0,10,-1,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\parser\SpreadsheetAdditionParserToken.java,walkingkooka.spreadsheet.parser.SpreadsheetAdditionParserToken,class,4,12,8,4,5,3,0,5,6,0.0,0.0,0.0,4,1,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,1,0,0,0,0,0,0,0,1,0,0,0,21,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTestCase.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTestCase,class,4,7,3,4,69,1,2,76,2346,0.0,0.0,0.0,69,68,0,1,0,68,68,0,0,0,0,0,0,0,0,0,0,0,66,228,68,0,0,0,0,61,6,18,2,18,0,0,0,0,80,1025,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\parser\SpreadsheetColumnReferenceParserToken.java,walkingkooka.spreadsheet.parser.SpreadsheetColumnReferenceParserToken,class,4,25,21,4,4,2,0,2,6,0.0,0.0,0.0,4,1,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25,17,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\parser\SpreadsheetPlusSymbolParserToken.java,walkingkooka.spreadsheet.parser.SpreadsheetPlusSymbolParserToken,class,5,17,12,5,6,3,0,3,15,0.0,0.0,0.0,6,1,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,42,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\parser\SpreadsheetTextLiteralParserTokenTest.java,walkingkooka.spreadsheet.parser.SpreadsheetTextLiteralParserTokenTest$Anonymous1,anonymous,4,4,0,4,5,1,0,2,10,0.0,0.0,0.0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,5,0,0,0,0,0,0,0,0,13,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\parser\SpreadsheetWhitespaceParserTokenTest.java,walkingkooka.spreadsheet.parser.SpreadsheetWhitespaceParserTokenTest,class,8,9,1,8,8,4,0,8,28,0.0,0.0,0.0,8,0,6,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,54,6,0,0,0,0,6,0,3,0,3,0,1,0,0,25,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatYearParserTokenTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatYearParserTokenTest,class,8,9,1,8,7,4,0,7,21,0.0,0.0,0.0,7,0,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,50,6,0,0,0,0,3,0,2,0,2,0,1,0,0,25,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\security\IdentityTestCase.java,walkingkooka.spreadsheet.security.IdentityTestCase,class,6,8,2,6,5,1,0,5,10,0.0,0.0,0.0,5,0,4,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,1025,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\SpreadsheetValueVisitorTest.java,walkingkooka.spreadsheet.SpreadsheetValueVisitorTest$Anonymous29,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\SpreadsheetValueVisitorTest.java,walkingkooka.spreadsheet.SpreadsheetValueVisitorTest$Anonymous28,anonymous,1,1,0,1,3,1,0,2,3,0.0,0.0,0.0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,3,0,0,0,0,0,0,0,0,11,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\SpreadsheetValueVisitorTest.java,walkingkooka.spreadsheet.SpreadsheetValueVisitorTest$Anonymous27,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\SpreadsheetValueVisitorTest.java,walkingkooka.spreadsheet.SpreadsheetValueVisitorTest$Anonymous26,anonymous,2,2,0,2,3,1,0,2,3,0.0,0.0,0.0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,3,0,0,0,0,0,0,0,0,12,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\SpreadsheetValueVisitorTest.java,walkingkooka.spreadsheet.SpreadsheetValueVisitorTest$Anonymous32,anonymous,1,1,0,1,3,1,0,2,3,0.0,0.0,0.0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,3,0,0,0,0,0,0,0,0,11,-1,0
