file,class,method,variable,usage
C:\projects\wfhir\src\main\java\org\dew\fhir\json\JSONObject.java,org.dew.fhir.json.JSONObject,toHashtable/0,map,4
C:\projects\wfhir\src\main\java\org\dew\fhir\json\JSONObject.java,org.dew.fhir.json.JSONObject,JSONObject/0,map,1
C:\projects\wfhir\src\main\java\org\dew\fhir\json\JSONObject.java,org.dew.fhir.json.JSONObject,JSONObject/1[java.util.Map],map,6
C:\projects\wfhir\src\main\java\org\dew\fhir\json\JSONObject.java,org.dew.fhir.json.JSONObject,length/0,map,1
C:\projects\wfhir\src\main\java\org\dew\fhir\json\JSONObject.java,org.dew.fhir.json.JSONObject,has/1[java.lang.String],map,1
C:\projects\wfhir\src\main\java\org\dew\fhir\json\JSONObject.java,org.dew.fhir.json.JSONObject,keySet/0,map,1
C:\projects\wfhir\src\main\java\org\dew\fhir\json\JSONObject.java,org.dew.fhir.json.JSONObject,"write/3[java.io.Writer,int,int]",map,2
C:\projects\wfhir\src\main\java\org\dew\fhir\json\JSONObject.java,org.dew.fhir.json.JSONObject,opt/1[java.lang.String],map,1
C:\projects\wfhir\src\main\java\org\dew\fhir\json\JSONObject.java,org.dew.fhir.json.JSONObject,"optString/2[java.lang.String,java.lang.String]",NULL,1
C:\projects\wfhir\src\main\java\org\dew\fhir\json\JSONObject.java,org.dew.fhir.json.JSONObject,toHashMap/0,map,4
C:\projects\wfhir\src\main\java\org\dew\fhir\json\JSONObject.java,org.dew.fhir.json.JSONObject,dateTimeToString/1[java.lang.Object],timeZone,3
C:\projects\wfhir\src\main\java\org\dew\fhir\json\JSONObject.java,org.dew.fhir.json.JSONObject,wrap/1[java.lang.Object],NULL,2
C:\projects\wfhir\src\main\java\org\dew\fhir\json\JSONObject.java,org.dew.fhir.json.JSONObject,remove/1[java.lang.String],map,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\SubstancePolymerStartingMaterial.java,org.dew.fhir.model.SubstancePolymerStartingMaterial,getAmount/0,amount,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\SubstancePolymerStartingMaterial.java,org.dew.fhir.model.SubstancePolymerStartingMaterial,getIsDefining/0,isDefining,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\SubstancePolymerStartingMaterial.java,org.dew.fhir.model.SubstancePolymerStartingMaterial,setIsDefining/1[java.lang.Boolean],isDefining,3
C:\projects\wfhir\src\main\java\org\dew\fhir\model\SubstancePolymerStartingMaterial.java,org.dew.fhir.model.SubstancePolymerStartingMaterial,setMaterial/1[org.dew.fhir.model.CodeableConcept],material,3
C:\projects\wfhir\src\main\java\org\dew\fhir\model\SubstancePolymerStartingMaterial.java,org.dew.fhir.model.SubstancePolymerStartingMaterial,setAmount/1[org.dew.fhir.model.SubstanceAmount],amount,3
C:\projects\wfhir\src\main\java\org\dew\fhir\model\SubstancePolymerStartingMaterial.java,org.dew.fhir.model.SubstancePolymerStartingMaterial,getType/0,type,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\SubstancePolymerStartingMaterial.java,org.dew.fhir.model.SubstancePolymerStartingMaterial,getMaterial/0,material,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\SubstancePolymerStartingMaterial.java,org.dew.fhir.model.SubstancePolymerStartingMaterial,setType/1[org.dew.fhir.model.CodeableConcept],type,3
